sent,word_num,word_len,word,orig,ent_type,pos1,pos2,pos3,係り受け,木の深さ
この世界を知るための 人類と科学の400万年史,13,1,の,の,,助詞,格助詞,,[],1
この世界を知るための 人類と科学の400万年史,13,4,400万,4000000,,名詞,数詞,,[],1
この世界を知るための 人類と科学の400万年史,13,1,年,年,,名詞,普通名詞,助数詞可能,[],1
この世界を知るための 人類と科学の400万年史,13,1,史,史,,接尾辞,名詞的,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,4,シグナル,シグナル,,名詞,普通名詞,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,1,&,&,,補助記号,一般,,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,3,ノイズ,ノイズ,,名詞,普通名詞,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,2,天才,天才,,名詞,普通名詞,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,3,データ,データ,,名詞,普通名詞,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,5,アナリスト,アナリスト,,名詞,普通名詞,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,1,の,の,,助詞,格助詞,,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,1,「,「,,補助記号,括弧開,,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,2,予測,予測,,名詞,普通名詞,サ変可能,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,1,学,学,,接尾辞,名詞的,一般,[],1
シグナル&ノイズ 天才データアナリストの「予測学」,11,1,」,」,,補助記号,括弧閉,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,3,ヤバい,やばい,,形容詞,一般,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,予測,予測,,名詞,普通名詞,サ変可能,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,学,学,,接尾辞,名詞的,一般,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,―,―,,補助記号,一般,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,「,「,,補助記号,括弧開,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,何,何,,代名詞,,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,を,を,,助詞,格助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,買う,買う,,動詞,一般,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,か,か,,助詞,終助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,」,」,,補助記号,括弧閉,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,から,から,,助詞,格助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,「,「,,補助記号,括弧開,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,いつ,いつ,,代名詞,,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,死ぬ,死ぬ,,動詞,一般,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,か,か,,助詞,終助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,」,」,,補助記号,括弧閉,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,まで,まで,,助詞,副助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,3,あなた,貴方,,代名詞,,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,の,の,,助詞,格助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,行動,行動,,名詞,普通名詞,サ変可能,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,は,は,,助詞,係助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,3,すべて,全て,,名詞,普通名詞,副詞可能,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,読ま,読む,,動詞,一般,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,れ,れる,,助動詞,,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,1,て,て,,助詞,接続助詞,,[],1
ヤバい予測学 ― 「何を買うか」から「いつ死ぬか」まであなたの行動はすべて読まれている,26,2,いる,居る,,動詞,非自立可能,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,文明,文明,,名詞,普通名詞,一般,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,崩壊,崩壊,,名詞,普通名詞,サ変可能,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,上,上,,名詞,普通名詞,一般,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,:,：,,補助記号,一般,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,滅亡,滅亡,,名詞,普通名詞,サ変可能,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,と,と,,助詞,格助詞,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,存続,存続,,名詞,普通名詞,サ変可能,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,の,の,,助詞,格助詞,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,命運,命運,,名詞,普通名詞,一般,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,を,を,,助詞,格助詞,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,3,分ける,分ける,,動詞,一般,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,もの,物,,名詞,普通名詞,サ変可能,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,(,（,,補助記号,括弧開,,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,草思,草思,,名詞,固有名詞,一般,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,社,社,,名詞,普通名詞,助数詞可能,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,文庫,文庫,,名詞,普通名詞,一般,[],1
文明崩壊 上: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,),）,,補助記号,括弧閉,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,文明,文明,,名詞,普通名詞,一般,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,崩壊,崩壊,,名詞,普通名詞,サ変可能,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,下,下,,名詞,普通名詞,一般,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,:,：,,補助記号,一般,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,滅亡,滅亡,,名詞,普通名詞,サ変可能,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,と,と,,助詞,格助詞,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,存続,存続,,名詞,普通名詞,サ変可能,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,の,の,,助詞,格助詞,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,命運,命運,,名詞,普通名詞,一般,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,を,を,,助詞,格助詞,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,3,分ける,分ける,,動詞,一般,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,もの,物,,名詞,普通名詞,サ変可能,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,(,（,,補助記号,括弧開,,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,草思,草思,,名詞,固有名詞,一般,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,社,社,,名詞,普通名詞,助数詞可能,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,2,文庫,文庫,,名詞,普通名詞,一般,[],1
文明崩壊 下: 滅亡と存続の命運を分けるもの (草思社文庫),17,1,),）,,補助記号,括弧閉,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,国家,国家,,名詞,普通名詞,一般,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,は,は,,助詞,係助詞,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,なぜ,何故,,副詞,,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,衰退,衰退,,名詞,普通名詞,サ変可能,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,する,為る,,動詞,非自立可能,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,の,の,,助詞,準体助詞,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,か,か,,助詞,終助詞,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,(,（,,補助記号,括弧開,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,上,上,,名詞,普通名詞,副詞可能,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,),）,,補助記号,括弧閉,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,:,：,,補助記号,一般,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,権力,権力,,名詞,普通名詞,一般,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,・,・,,補助記号,一般,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,繁栄,繁栄,,名詞,普通名詞,サ変可能,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,・,・,,補助記号,一般,,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,2,貧困,貧困,,名詞,普通名詞,形状詞可能,[],1
国家はなぜ衰退するのか(上):権力・繁栄・貧困の起源 (ハヤカワ・ノンフィクション文庫),24,1,の,の,,助詞,格助詞,,[],1
